test_id,number,title,group,oracle,candidate,primary_classification,reason_code
0463,463,syn_literals.at:1105: 463. X literals,syn_literals.at:1105,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0464,464,syn_literals.at:1140: 464. national literals,syn_literals.at:1140,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0465,465,syn_literals.at:1178: 465. NX literals,syn_literals.at:1178,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0466,466,syn_literals.at:1216: 466. binary literals,syn_literals.at:1216,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -std=mf prog.cob
0467,467,syn_literals.at:1252: 467. binary-hexadecimal literals,syn_literals.at:1252,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0468,468,syn_literals.at:1281: 468. HP COBOL octal literals,syn_literals.at:1281,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -Wno-unfinished -fhp-octal-literals=ok prog.cob
0469,469,syn_literals.at:1317: 469. ACUCOBOL literals,syn_literals.at:1317,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -std=acu prog.cob
0470,470,ACUCOBOL 32bit literal size,syn_literals.at:1379,ORACLE_SKIP,-,ORACLE_SKIP,oracle skipped this test (skipped (syn_literals.at:1383))
0471,471,syn_literals.at:1412: 471. zero-length literals,syn_literals.at:1412,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -Wno-unfinished prog.cob
0472,472,syn_literals.at:1472: 472. long literal in error message,syn_literals.at:1472,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY prog.cob
0473,473,syn_literals.at:1504: 473. literal missing terminating character,syn_literals.at:1504,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -w prog.cob
0474,474,syn_literals.at:1525: 474. GCOS literals with EBCDIC symbols (syntax),syn_literals.at:1525,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -febcdic-symbolic-characters prog.cob
0475,475,listings.at:21: 475. Minimal lines per listing pages,listings.at:21,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_ONLY -t prog.lst -tlines=2 prog.cob
0476,476,listings.at:85: 476. COPY within comment,listings.at:85,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- prog.cob
0477,477,listings.at:149: 477. Replacement w/o strings,listings.at:149,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0478,478,listings.at:205: 478. Partial replacement with literals,listings.at:205,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -fpartial-replace-when-literal-src=skip -t- prog.cob
0479,479,listings.at:269: 479. COPY replacement with partial match,listings.at:269,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- prog.cob
0480,480,listings.at:318: 480. COPY replacement with multiple partial matches,listings.at:318,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- prog.cob
0481,481,listings.at:517: 481. COPY replacement order,listings.at:517,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0482,482,listings.at:608: 482. COPY separators,listings.at:608,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0483,483,listings.at:667: 483. COPY partial replacement,listings.at:667,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0484,484,listings.at:869: 484. COPY LEADING replacement,listings.at:869,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0485,485,listings.at:932: 485. COPY TRAILING replacement,listings.at:932,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0486,486,listings.at:996: 486. COPY recursive replacement,listings.at:996,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0487,487,listings.at:1055: 487. COPY multiple files,listings.at:1055,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols tstcpybk.cob
0488,488,listings.at:1269: 488. Error/Warning messages,listings.at:1269,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING -Wimplicit-define -t- prog.cob
0489,489,listings.at:1590: 489. Two source files,listings.at:1590,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING -t- prog.cob prog1.cob
0490,490,listings.at:1651: 490. Multiple programs in one file,listings.at:1651,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE $LISTING_FLAGS -t prog.lst -ftsymbols prog.cob
0491,491,listings.at:1860: 491. Multiple programs in one compilation group,listings.at:1860,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE $LISTING_FLAGS -Wunreachable -t prog.lst -Xref -ftsymbols prog-1.cob prog-2.cob
0492,492,listings.at:2038: 492. command line,listings.at:2038,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COBC $LISTING_FLAGS -q -fsyntax-only -t- -fno-theader -ftcmd prog.cob
0493,493,listings.at:2102: 493. Wide listing,listings.at:2102,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING -T- prog.cob
0494,494,listings.at:2178: 494. Symbols: simple,listings.at:2178,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -fno-tmessages -ftsymbols prog.cob
0495,495,listings.at:2320: 495. Symbols: pointer,listings.at:2320,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t prog.lst -ftsymbols prog.cob
0496,496,listings.at:2598: 496. Symbols: multiple programs/functions,listings.at:2598,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING -t- -ftsymbols prog.cob
0497,497,listings.at:2718: 497. Symbols: OCCURS and REDEFINES,listings.at:2718,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING -fcomplex-odo -t- -fno-tsource -ftsymbols prog.cob
0498,498,listings.at:2808: 498. Conditional compilation,listings.at:2808,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING -DACTIVATE2 -t- prog.cob
0499,499,listings.at:2907: 499. File descriptions,listings.at:2907,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0500,500,listings.at:3245: 500. Invalid PICTURE strings,listings.at:3245,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: diff expected.lst prog.lst
0501,501,listings.at:3689: 501. Variable format,listings.at:3689,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- prog.cob
0502,502,listings.at:3726: 502. MFCOMMENT,listings.at:3726,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- prog.cob
0503,503,listings.at:3788: 503. LISTING directive,listings.at:3788,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols prog.cob
0504,504,listings.at:3884: 504. LISTING directive free-form reference-format,listings.at:3884,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols -free prog.cob
0505,505,listings.at:3980: 505. Listing-directive statements,listings.at:3980,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING -t- -std=ibm prog.cob
0506,506,listings.at:4042: 506. Eject page,listings.at:4042,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING -t- prog.cob
0507,507,listings.at:4220: 507. Cross reference,listings.at:4220,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -Xref -t- -ftsymbols EDITOR.cob
0508,508,listings.at:5716: 508. Report Writer,listings.at:5716,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- -ftsymbols -Xref prog.cob
0509,509,listings.at:6018: 509. huge REPLACE,listings.at:6018,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- prog.cob
0510,510,listings.at:6928: 510. Long concatenated literal,listings.at:6928,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_LISTING0 -t- prog.cob
0511,511,DISPLAY literals,run_fundamental.at:25,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0512,512,"run_fundamental.at:72: 512. DISPLAY literals, DECIMAL-POINT is COMMA",run_fundamental.at:72,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: not a numeric literal: 1,23E0 ($COBCRUN_DIRECT ./prog)"
0513,513,run_fundamental.at:105: 513. Hexadecimal literal,run_fundamental.at:105,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""dump"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
0514,514,DISPLAY data items with VALUE clause,run_fundamental.at:146,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0515,515,DISPLAY data items with MOVE statement,run_fundamental.at:193,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0516,516,run_fundamental.at:247: 516. MOVE to edited item (1),run_fundamental.at:247,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,runtime error during execution ($COBCRUN_DIRECT ./prog)
0517,517,run_fundamental.at:296: 517. MOVE to edited item (2),run_fundamental.at:296,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0518,518,run_fundamental.at:345: 518. MOVE to edited item (3),run_fundamental.at:345,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: PIC 0XXXXXX: UnsupportedSymbol('X') ($COBCRUN_DIRECT ./prog)
0519,519,run_fundamental.at:450: 519. MOVE to item with simple and floating insertion,run_fundamental.at:450,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number -- ($COBCRUN_DIRECT ./prog)
0520,520,run_fundamental.at:485: 520. MOVE to JUSTIFIED item,run_fundamental.at:485,ORACLE_PASS,-,CANDIDATE_UNSUPPORTED,candidate failed at an unclassified boundary: 
0521,521,run_fundamental.at:530: 521. MOVE integer literal to alphanumeric,run_fundamental.at:530,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate syntax check failed: $COMPILE_ONLY -fdiagnostics-show-option prog.cob
0522,522,run_fundamental.at:567: 522. Compare FLOAT-LONG with floating-point literal,run_fundamental.at:567,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0523,523,run_fundamental.at:620: 523. equality of FLOAT-SHORT / FLOAT-LONG,run_fundamental.at:620,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: FAILED ($COBCRUN_DIRECT ./prog)
0524,524,run_fundamental.at:743: 524. equality of FLOAT-SHORT / FLOAT-EXTENDED,run_fundamental.at:743,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: ORT ($COBCRUN_DIRECT ./prog)
0525,525,run_fundamental.at:874: 525. Overlapping MOVE (GnuCOBOL),run_fundamental.at:874,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,candidate compile-phase failure: $COMPILE prog.cob
0526,526,run_fundamental.at:958: 526. Overlapping MOVE (IBM),run_fundamental.at:958,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fmove-ibm prog.cob
0527,527,run_fundamental.at:1039: 527. ALPHABETIC test,run_fundamental.at:1039,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0528,528,run_fundamental.at:1071: 528. ALPHABETIC-UPPER test,run_fundamental.at:1071,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0529,529,run_fundamental.at:1103: 529. ALPHABETIC-LOWER test,run_fundamental.at:1103,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0530,530,run_fundamental.at:1135: 530. GLOBAL at same level,run_fundamental.at:1135,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
0531,531,run_fundamental.at:1184: 531. GLOBAL at lower level,run_fundamental.at:1184,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
0532,532,run_fundamental.at:1233: 532. GLOBAL CONSTANT,run_fundamental.at:1233,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unsupported level number 78 ($COBCRUN_DIRECT ./prog)
0533,533,run_fundamental.at:1317: 533. GLOBAL identifiers from ENVIRONMENT DIVISION,run_fundamental.at:1317,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: PIC 9.9999,99Y: UnsupportedSymbol('Y') ($COBCRUN_DIRECT ./prog)"
0534,534,GLOBAL REDEFINES,run_fundamental.at:1398,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0535,535,function with variable-length RETURNING item,run_fundamental.at:1417,ORACLE_SKIP,-,ORACLE_SKIP,oracle skipped this test (skipped (run_fundamental.at:1426))
0536,536,run_fundamental.at:1500: 536. Entry point visibility (1),run_fundamental.at:1500,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""modulepart"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
0537,537,run_fundamental.at:1532: 537. Entry point visibility (2),run_fundamental.at:1532,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""module"": not a contained program (external CALL is a boundary) (COB_DISABLE_WARNINGS=1 $COBCRUN_DIRECT ./prog)"
0538,538,run_fundamental.at:1570: 538. Contained program visibility (1),run_fundamental.at:1570,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
0539,539,run_fundamental.at:1625: 539. Contained program visibility (2),run_fundamental.at:1625,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
0540,540,run_fundamental.at:1678: 540. Contained program visibility (3),run_fundamental.at:1678,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
0541,541,run_fundamental.at:1729: 541. Contained program visibility (4),run_fundamental.at:1729,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0542,542,run_fundamental.at:1784: 542. CALL alphanumeric data-name,run_fundamental.at:1784,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE -fno-program-name-redefinition prog.cob
0543,543,run_fundamental.at:1872: 543. CALL program-pointer,run_fundamental.at:1872,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,"unsupported: unsupported: CALL ""PROG-PTR"": not a contained program (external CALL is a boundary) ($COBCRUN_DIRECT ./prog)"
0544,544,run_fundamental.at:1968: 544. CALL/CANCEL/SET ADDRESS program-prototype-name,run_fundamental.at:1968,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: not a numeric literal: X ($COBCRUN_DIRECT ./prog)
0545,545,GLOBAL FD (1),run_fundamental.at:2072,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0546,546,GLOBAL FD (2),run_fundamental.at:2123,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0547,547,run_fundamental.at:2175: 547. GLOBAL FD (3),run_fundamental.at:2175,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0548,548,run_fundamental.at:2225: 548. GLOBAL FD (4),run_fundamental.at:2225,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed (COB_DISABLE_WARNINGS=1 $COBCRUN_DIRECT ./prog)
0549,549,CANCEL test (1),run_fundamental.at:2277,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0550,550,run_fundamental.at:2304: 550. CANCEL test (2),run_fundamental.at:2304,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,runtime error during execution ($COBCRUN_DIRECT ./prog)
0551,551,CANCEL test (3),run_fundamental.at:2341,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0552,552,Separate sign positions (1),run_fundamental.at:2379,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0553,553,run_fundamental.at:2403: 553. Separate sign positions (2),run_fundamental.at:2403,ORACLE_PASS,-,WRAPPER_OPTION_UNSUPPORTED,cobc-rs rejected an option in: $COMPILE_MODULE -fpretty-display prog.cob
0554,554,run_fundamental.at:2436: 554. Context sensitive words (1),run_fundamental.at:2436,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0555,555,run_fundamental.at:2459: 555. Context sensitive words (2),run_fundamental.at:2459,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: ACCEPT FROM DATE/TIME requires a pinned COB_CURRENT_DATE (the live clock is a non-claim) ($COBCRUN_DIRECT ./prog)
0556,556,run_fundamental.at:2483: 556. Context sensitive words (3),run_fundamental.at:2483,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: ACCEPT FROM DATE/TIME requires a pinned COB_CURRENT_DATE (the live clock is a non-claim) ($COBCRUN_DIRECT ./prog)
0557,557,Context sensitive words (4),run_fundamental.at:2507,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0558,558,Context sensitive words (5),run_fundamental.at:2532,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0559,559,Context sensitive words (6),run_fundamental.at:2555,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0560,560,run_fundamental.at:2577: 560. Context sensitive words (7),run_fundamental.at:2577,ORACLE_PASS,-,CANDIDATE_RUNTIME_FAIL,candidate program run failed ($COBCRUN_DIRECT ./prog)
0561,561,Context sensitive words (8),run_fundamental.at:2604,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0562,562,run_fundamental.at:2631: 562. ROUNDED AWAY-FROM-ZERO,run_fundamental.at:2631,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: N literal: national/bit literals are a dialect extension boundary ($COBCRUN_DIRECT ./prog)
0563,563,run_fundamental.at:2694: 563. ROUNDED NEAREST-AWAY-FROM-ZERO,run_fundamental.at:2694,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: N literal: national/bit literals are a dialect extension boundary ($COBCRUN_DIRECT ./prog)
0564,564,run_fundamental.at:2757: 564. ROUNDED NEAREST-EVEN,run_fundamental.at:2757,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: N literal: national/bit literals are a dialect extension boundary ($COBCRUN_DIRECT ./prog)
0565,565,run_fundamental.at:2820: 565. ROUNDED NEAREST-TOWARD-ZERO,run_fundamental.at:2820,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: N literal: national/bit literals are a dialect extension boundary ($COBCRUN_DIRECT ./prog)
0566,566,run_fundamental.at:2883: 566. ROUNDED TOWARD-GREATER,run_fundamental.at:2883,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: N literal: national/bit literals are a dialect extension boundary ($COBCRUN_DIRECT ./prog)
0567,567,run_fundamental.at:2946: 567. ROUNDED TOWARD-LESSER,run_fundamental.at:2946,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: N literal: national/bit literals are a dialect extension boundary ($COBCRUN_DIRECT ./prog)
0568,568,run_fundamental.at:3009: 568. ROUNDED TRUNCATION,run_fundamental.at:3009,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: N literal: national/bit literals are a dialect extension boundary ($COBCRUN_DIRECT ./prog)
0569,569,Numeric operations (1),run_fundamental.at:3072,ORACLE_PASS,ok,OBSERVABLE_MATCH,oracle and candidate both satisfy the test's AT_CHECK assertions
0570,570,run_fundamental.at:3108: 570. Numeric operations (2) DISPLAY,run_fundamental.at:3108,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
0571,571,run_fundamental.at:3344: 571. Numeric operations (3) PACKED-DECIMAL,run_fundamental.at:3344,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
0572,572,run_fundamental.at:3648: 572. Numeric operations (4) BINARY,run_fundamental.at:3648,ORACLE_PASS,-,CANDIDATE_CHECK_REJECT,unsupported: unsupported: unrecognized USAGE BINARY-INT ($COBCRUN_DIRECT ./prog)
